season_label,season_type,game_id,game_date,home_team,away_team,event_ticker,ticker,market_type,category,sub_category,title,subtitle,yes_sub_title,no_sub_title,status
2025-26,Regular Season,0022500001,2025-10-21,OKC,HOU,KXNBAGAME-25OCT21HOUOKC,KXNBAGAME-25OCT21HOUOKC-OKC,binary,,,Houston vs Oklahoma City Winner?,,Oklahoma City,Oklahoma City,finalized
2025-26,Regular Season,0022500001,2025-10-21,OKC,HOU,KXNBAGAME-25OCT21HOUOKC,KXNBAGAME-25OCT21HOUOKC-HOU,binary,,,Houston vs Oklahoma City Winner?,,Houston,Houston,finalized
2025-26,Regular Season,0022500002,2025-10-21,LAL,GSW,KXNBAGAME-25OCT21GSWLAL,KXNBAGAME-25OCT21GSWLAL-LAL,binary,,,Golden State vs Los Angeles L Winner?,,Los Angeles L,Los Angeles L,finalized
2025-26,Regular Season,0022500002,2025-10-21,LAL,GSW,KXNBAGAME-25OCT21GSWLAL,KXNBAGAME-25OCT21GSWLAL-GSW,binary,,,Golden State vs Los Angeles L Winner?,,Golden State,Golden State,finalized
2025-26,Regular Season,0022500003,2025-10-22,NYK,CLE,KXNBAGAME-25OCT22CLENYK,KXNBAGAME-25OCT22CLENYK-NYK,binary,,,Cleveland vs New York Winner?,,New York,New York,finalized
2025-26,Regular Season,0022500003,2025-10-22,NYK,CLE,KXNBAGAME-25OCT22CLENYK,KXNBAGAME-25OCT22CLENYK-CLE,binary,,,Cleveland vs New York Winner?,,Cleveland,Cleveland,finalized
2025-26,Regular Season,0022500004,2025-10-22,DAL,SAS,KXNBAGAME-25OCT22SASDAL,KXNBAGAME-25OCT22SASDAL-SAS,binary,,,San Antonio vs Dallas Winner?,,San Antonio,San Antonio,finalized
2025-26,Regular Season,0022500004,2025-10-22,DAL,SAS,KXNBAGAME-25OCT22SASDAL,KXNBAGAME-25OCT22SASDAL-DAL,binary,,,San Antonio vs Dallas Winner?,,Dallas,Dallas,finalized
2025-26,Regular Season,0022500080,2025-10-22,CHA,BKN,KXNBAGAME-25OCT22BKNCHA,KXNBAGAME-25OCT22BKNCHA-CHA,binary,,,Brooklyn vs Charlotte Winner?,,Charlotte,Charlotte,finalized
2025-26,Regular Season,0022500080,2025-10-22,CHA,BKN,KXNBAGAME-25OCT22BKNCHA,KXNBAGAME-25OCT22BKNCHA-BKN,binary,,,Brooklyn vs Charlotte Winner?,,Brooklyn,Brooklyn,finalized
2025-26,Regular Season,0022500081,2025-10-22,ORL,MIA,KXNBAGAME-25OCT22MIAORL,KXNBAGAME-25OCT22MIAORL-ORL,binary,,,Miami vs Orlando Winner?,,Orlando,Orlando,finalized
2025-26,Regular Season,0022500081,2025-10-22,ORL,MIA,KXNBAGAME-25OCT22MIAORL,KXNBAGAME-25OCT22MIAORL-MIA,binary,,,Miami vs Orlando Winner?,,Miami,Miami,finalized
2025-26,Regular Season,0022500082,2025-10-22,ATL,TOR,KXNBAGAME-25OCT22TORATL,KXNBAGAME-25OCT22TORATL-TOR,binary,,,Toronto vs Atlanta Winner?,,Toronto,Toronto,finalized
2025-26,Regular Season,0022500082,2025-10-22,ATL,TOR,KXNBAGAME-25OCT22TORATL,KXNBAGAME-25OCT22TORATL-ATL,binary,,,Toronto vs Atlanta Winner?,,Atlanta,Atlanta,finalized
2025-26,Regular Season,0022500083,2025-10-22,BOS,PHI,KXNBAGAME-25OCT22PHIBOS,KXNBAGAME-25OCT22PHIBOS-PHI,binary,,,Philadelphia vs Boston Winner?,,Philadelphia,Philadelphia,finalized
2025-26,Regular Season,0022500083,2025-10-22,BOS,PHI,KXNBAGAME-25OCT22PHIBOS,KXNBAGAME-25OCT22PHIBOS-BOS,binary,,,Philadelphia vs Boston Winner?,,Boston,Boston,finalized
2025-26,Regular Season,0022500084,2025-10-22,CHI,DET,KXNBAGAME-25OCT22DETCHI,KXNBAGAME-25OCT22DETCHI-DET,binary,,,Detroit vs Chicago Winner?,,Detroit,Detroit,finalized
2025-26,Regular Season,0022500084,2025-10-22,CHI,DET,KXNBAGAME-25OCT22DETCHI,KXNBAGAME-25OCT22DETCHI-CHI,binary,,,Detroit vs Chicago Winner?,,Chicago,Chicago,finalized
2025-26,Regular Season,0022500085,2025-10-22,MEM,NOP,KXNBAGAME-25OCT22NOPMEM,KXNBAGAME-25OCT22NOPMEM-NOP,binary,,,New Orleans vs Memphis Winner?,,New Orleans,New Orleans,finalized
2025-26,Regular Season,0022500085,2025-10-22,MEM,NOP,KXNBAGAME-25OCT22NOPMEM,KXNBAGAME-25OCT22NOPMEM-MEM,binary,,,New Orleans vs Memphis Winner?,,Memphis,Memphis,finalized
2025-26,Regular Season,0022500086,2025-10-22,MIL,WAS,KXNBAGAME-25OCT22WASMIL,KXNBAGAME-25OCT22WASMIL-WAS,binary,,,Washington vs Milwaukee Winner?,,Washington,Washington,finalized
2025-26,Regular Season,0022500086,2025-10-22,MIL,WAS,KXNBAGAME-25OCT22WASMIL,KXNBAGAME-25OCT22WASMIL-MIL,binary,,,Washington vs Milwaukee Winner?,,Milwaukee,Milwaukee,finalized
2025-26,Regular Season,0022500087,2025-10-22,UTA,LAC,KXNBAGAME-25OCT22LACUTA,KXNBAGAME-25OCT22LACUTA-UTA,binary,,,Los Angeles C vs Utah Winner?,,Utah,Utah,finalized
2025-26,Regular Season,0022500087,2025-10-22,UTA,LAC,KXNBAGAME-25OCT22LACUTA,KXNBAGAME-25OCT22LACUTA-LAC,binary,,,Los Angeles C vs Utah Winner?,,Los Angeles C,Los Angeles C,finalized
2025-26,Regular Season,0022500088,2025-10-22,PHX,SAC,KXNBAGAME-25OCT22SACPHX,KXNBAGAME-25OCT22SACPHX-SAC,binary,,,Sacramento vs Phoenix Winner?,,Sacramento,Sacramento,finalized
2025-26,Regular Season,0022500088,2025-10-22,PHX,SAC,KXNBAGAME-25OCT22SACPHX,KXNBAGAME-25OCT22SACPHX-PHX,binary,,,Sacramento vs Phoenix Winner?,,Phoenix,Phoenix,finalized
2025-26,Regular Season,0022500089,2025-10-22,POR,MIN,KXNBAGAME-25OCT22MINPOR,KXNBAGAME-25OCT22MINPOR-POR,binary,,,Minnesota vs Portland Winner?,,Portland,Portland,finalized
2025-26,Regular Season,0022500089,2025-10-22,POR,MIN,KXNBAGAME-25OCT22MINPOR,KXNBAGAME-25OCT22MINPOR-MIN,binary,,,Minnesota vs Portland Winner?,,Minnesota,Minnesota,finalized
2025-26,Regular Season,0022500005,2025-10-23,IND,OKC,KXNBAGAME-25OCT23OKCIND,KXNBAGAME-25OCT23OKCIND-OKC,binary,,,Oklahoma City vs Indiana Winner?,,Oklahoma City,Oklahoma City,finalized
2025-26,Regular Season,0022500005,2025-10-23,IND,OKC,KXNBAGAME-25OCT23OKCIND,KXNBAGAME-25OCT23OKCIND-IND,binary,,,Oklahoma City vs Indiana Winner?,,Indiana,Indiana,finalized
2025-26,Regular Season,0022500006,2025-10-23,GSW,DEN,KXNBAGAME-25OCT23DENGSW,KXNBAGAME-25OCT23DENGSW-GSW,binary,,,Denver vs Golden State Winner?,,Golden State,Golden State,finalized
2025-26,Regular Season,0022500006,2025-10-23,GSW,DEN,KXNBAGAME-25OCT23DENGSW,KXNBAGAME-25OCT23DENGSW-DEN,binary,,,Denver vs Golden State Winner?,,Denver,Denver,finalized
2025-26,Regular Season,0022500018,2025-10-24,NYK,BOS,KXNBAGAME-25OCT24BOSNYK,KXNBAGAME-25OCT24BOSNYK-NYK,binary,,,Boston vs New York Winner?,,New York,New York,finalized
2025-26,Regular Season,0022500018,2025-10-24,NYK,BOS,KXNBAGAME-25OCT24BOSNYK,KXNBAGAME-25OCT24BOSNYK-BOS,binary,,,Boston vs New York Winner?,,Boston,Boston,finalized
2025-26,Regular Season,0022500019,2025-10-24,LAL,MIN,KXNBAGAME-25OCT24MINLAL,KXNBAGAME-25OCT24MINLAL-MIN,binary,,,Minnesota vs Los Angeles L Winner?,,Minnesota,Minnesota,finalized
2025-26,Regular Season,0022500019,2025-10-24,LAL,MIN,KXNBAGAME-25OCT24MINLAL,KXNBAGAME-25OCT24MINLAL-LAL,binary,,,Minnesota vs Los Angeles L Winner?,,Los Angeles L,Los Angeles L,finalized
2025-26,Regular Season,0022500090,2025-10-24,ORL,ATL,KXNBAGAME-25OCT24ATLORL,KXNBAGAME-25OCT24ATLORL-ORL,binary,,,Atlanta vs Orlando Winner?,,Orlando,Orlando,finalized
2025-26,Regular Season,0022500090,2025-10-24,ORL,ATL,KXNBAGAME-25OCT24ATLORL,KXNBAGAME-25OCT24ATLORL-ATL,binary,,,Atlanta vs Orlando Winner?,,Atlanta,Atlanta,finalized
2025-26,Regular Season,0022500091,2025-10-24,BKN,CLE,KXNBAGAME-25OCT24CLEBKN,KXNBAGAME-25OCT24CLEBKN-CLE,binary,,,Cleveland vs Brooklyn Winner?,,Cleveland,Cleveland,finalized
2025-26,Regular Season,0022500091,2025-10-24,BKN,CLE,KXNBAGAME-25OCT24CLEBKN,KXNBAGAME-25OCT24CLEBKN-BKN,binary,,,Cleveland vs Brooklyn Winner?,,Brooklyn,Brooklyn,finalized
2025-26,Regular Season,0022500092,2025-10-24,TOR,MIL,KXNBAGAME-25OCT24MILTOR,KXNBAGAME-25OCT24MILTOR-TOR,binary,,,Milwaukee vs Toronto Winner?,,Toronto,Toronto,finalized
2025-26,Regular Season,0022500092,2025-10-24,TOR,MIL,KXNBAGAME-25OCT24MILTOR,KXNBAGAME-25OCT24MILTOR-MIL,binary,,,Milwaukee vs Toronto Winner?,,Milwaukee,Milwaukee,finalized
2025-26,Regular Season,0022500093,2025-10-24,HOU,DET,KXNBAGAME-25OCT24DETHOU,KXNBAGAME-25OCT24DETHOU-HOU,binary,,,Detroit vs Houston Winner?,,Houston,Houston,finalized
2025-26,Regular Season,0022500093,2025-10-24,HOU,DET,KXNBAGAME-25OCT24DETHOU,KXNBAGAME-25OCT24DETHOU-DET,binary,,,Detroit vs Houston Winner?,,Detroit,Detroit,finalized
2025-26,Regular Season,0022500094,2025-10-24,MEM,MIA,KXNBAGAME-25OCT24MIAMEM,KXNBAGAME-25OCT24MIAMEM-MIA,binary,,,Miami vs Memphis Winner?,,Miami,Miami,finalized
2025-26,Regular Season,0022500094,2025-10-24,MEM,MIA,KXNBAGAME-25OCT24MIAMEM,KXNBAGAME-25OCT24MIAMEM-MEM,binary,,,Miami vs Memphis Winner?,,Memphis,Memphis,finalized
2025-26,Regular Season,0022500095,2025-10-24,NOP,SAS,KXNBAGAME-25OCT24SASNOP,KXNBAGAME-25OCT24SASNOP-SAS,binary,,,San Antonio vs New Orleans Winner?,,San Antonio,San Antonio,finalized
2025-26,Regular Season,0022500095,2025-10-24,NOP,SAS,KXNBAGAME-25OCT24SASNOP,KXNBAGAME-25OCT24SASNOP-NOP,binary,,,San Antonio vs New Orleans Winner?,,New Orleans,New Orleans,finalized
2025-26,Regular Season,0022500096,2025-10-24,DAL,WAS,KXNBAGAME-25OCT24WASDAL,KXNBAGAME-25OCT24WASDAL-WAS,binary,,,Washington vs Dallas Winner?,,Washington,Washington,finalized
2025-26,Regular Season,0022500096,2025-10-24,DAL,WAS,KXNBAGAME-25OCT24WASDAL,KXNBAGAME-25OCT24WASDAL-DAL,binary,,,Washington vs Dallas Winner?,,Dallas,Dallas,finalized
2025-26,Regular Season,0022500097,2025-10-24,POR,GSW,KXNBAGAME-25OCT24GSWPOR,KXNBAGAME-25OCT24GSWPOR-POR,binary,,,Golden State vs Portland Winner?,,Portland,Portland,finalized
2025-26,Regular Season,0022500097,2025-10-24,POR,GSW,KXNBAGAME-25OCT24GSWPOR,KXNBAGAME-25OCT24GSWPOR-GSW,binary,,,Golden State vs Portland Winner?,,Golden State,Golden State,finalized
2025-26,Regular Season,0022500098,2025-10-24,SAC,UTA,KXNBAGAME-25OCT24UTASAC,KXNBAGAME-25OCT24UTASAC-UTA,binary,,,Utah vs Sacramento Winner?,,Utah,Utah,finalized
2025-26,Regular Season,0022500098,2025-10-24,SAC,UTA,KXNBAGAME-25OCT24UTASAC,KXNBAGAME-25OCT24UTASAC-SAC,binary,,,Utah vs Sacramento Winner?,,Sacramento,Sacramento,finalized
2025-26,Regular Season,0022500099,2025-10-24,LAC,PHX,KXNBAGAME-25OCT24PHXLAC,KXNBAGAME-25OCT24PHXLAC-PHX,binary,,,Phoenix vs Los Angeles C Winner?,,Phoenix,Phoenix,finalized
2025-26,Regular Season,0022500099,2025-10-24,LAC,PHX,KXNBAGAME-25OCT24PHXLAC,KXNBAGAME-25OCT24PHXLAC-LAC,binary,,,Phoenix vs Los Angeles C Winner?,,Los Angeles C,Los Angeles C,finalized
2025-26,Regular Season,0022500100,2025-10-25,ORL,CHI,KXNBAGAME-25OCT25CHIORL,KXNBAGAME-25OCT25CHIORL-ORL,binary,,,Chicago vs Orlando Winner?,,Orlando,Orlando,finalized
2025-26,Regular Season,0022500100,2025-10-25,ORL,CHI,KXNBAGAME-25OCT25CHIORL,KXNBAGAME-25OCT25CHIORL-CHI,binary,,,Chicago vs Orlando Winner?,,Chicago,Chicago,finalized
2025-26,Regular Season,0022500101,2025-10-25,ATL,OKC,KXNBAGAME-25OCT25OKCATL,KXNBAGAME-25OCT25OKCATL-OKC,binary,,,Oklahoma City vs Atlanta Winner?,,Oklahoma City,Oklahoma City,finalized
2025-26,Regular Season,0022500101,2025-10-25,ATL,OKC,KXNBAGAME-25OCT25OKCATL,KXNBAGAME-25OCT25OKCATL-ATL,binary,,,Oklahoma City vs Atlanta Winner?,,Atlanta,Atlanta,finalized
2025-26,Regular Season,0022500102,2025-10-25,PHI,CHA,KXNBAGAME-25OCT25CHAPHI,KXNBAGAME-25OCT25CHAPHI-PHI,binary,,,Charlotte vs Philadelphia Winner?,,Philadelphia,Philadelphia,finalized
2025-26,Regular Season,0022500102,2025-10-25,PHI,CHA,KXNBAGAME-25OCT25CHAPHI,KXNBAGAME-25OCT25CHAPHI-CHA,binary,,,Charlotte vs Philadelphia Winner?,,Charlotte,Charlotte,finalized
2025-26,Regular Season,0022500103,2025-10-25,MEM,IND,KXNBAGAME-25OCT25INDMEM,KXNBAGAME-25OCT25INDMEM-MEM,binary,,,Indiana vs Memphis Winner?,,Memphis,Memphis,finalized
2025-26,Regular Season,0022500103,2025-10-25,MEM,IND,KXNBAGAME-25OCT25INDMEM,KXNBAGAME-25OCT25INDMEM-IND,binary,,,Indiana vs Memphis Winner?,,Indiana,Indiana,finalized
2025-26,Regular Season,0022500104,2025-10-25,DEN,PHX,KXNBAGAME-25OCT25PHXDEN,KXNBAGAME-25OCT25PHXDEN-PHX,binary,,,Phoenix vs Denver Winner?,,Phoenix,Phoenix,finalized
2025-26,Regular Season,0022500104,2025-10-25,DEN,PHX,KXNBAGAME-25OCT25PHXDEN,KXNBAGAME-25OCT25PHXDEN-DEN,binary,,,Phoenix vs Denver Winner?,,Denver,Denver,finalized
2025-26,Regular Season,0022500105,2025-10-26,SAS,BKN,KXNBAGAME-25OCT26BKNSAS,KXNBAGAME-25OCT26BKNSAS-SAS,binary,,,Brooklyn vs San Antonio Winner?,,San Antonio,San Antonio,finalized
2025-26,Regular Season,0022500105,2025-10-26,SAS,BKN,KXNBAGAME-25OCT26BKNSAS,KXNBAGAME-25OCT26BKNSAS-BKN,binary,,,Brooklyn vs San Antonio Winner?,,Brooklyn,Brooklyn,finalized
2025-26,Regular Season,0022500106,2025-10-26,DET,BOS,KXNBAGAME-25OCT26BOSDET,KXNBAGAME-25OCT26BOSDET-DET,binary,,,Boston vs Detroit Winner?,,Detroit,Detroit,finalized
2025-26,Regular Season,0022500106,2025-10-26,DET,BOS,KXNBAGAME-25OCT26BOSDET,KXNBAGAME-25OCT26BOSDET-BOS,binary,,,Boston vs Detroit Winner?,,Boston,Boston,finalized
2025-26,Regular Season,0022500107,2025-10-26,CLE,MIL,KXNBAGAME-25OCT26MILCLE,KXNBAGAME-25OCT26MILCLE-MIL,binary,,,Milwaukee vs Cleveland Winner?,,Milwaukee,Milwaukee,finalized
2025-26,Regular Season,0022500107,2025-10-26,CLE,MIL,KXNBAGAME-25OCT26MILCLE,KXNBAGAME-25OCT26MILCLE-CLE,binary,,,Milwaukee vs Cleveland Winner?,,Cleveland,Cleveland,finalized
2025-26,Regular Season,0022500108,2025-10-26,MIA,NYK,KXNBAGAME-25OCT26NYKMIA,KXNBAGAME-25OCT26NYKMIA-NYK,binary,,,New York vs Miami Winner?,,New York,New York,finalized
2025-26,Regular Season,0022500108,2025-10-26,MIA,NYK,KXNBAGAME-25OCT26NYKMIA,KXNBAGAME-25OCT26NYKMIA-MIA,binary,,,New York vs Miami Winner?,,Miami,Miami,finalized
2025-26,Regular Season,0022500109,2025-10-26,WAS,CHA,KXNBAGAME-25OCT26CHAWAS,KXNBAGAME-25OCT26CHAWAS-WAS,binary,,,Charlotte vs Washington Winner?,,Washington,Washington,finalized
2025-26,Regular Season,0022500109,2025-10-26,WAS,CHA,KXNBAGAME-25OCT26CHAWAS,KXNBAGAME-25OCT26CHAWAS-CHA,binary,,,Charlotte vs Washington Winner?,,Charlotte,Charlotte,finalized
2025-26,Regular Season,0022500110,2025-10-26,MIN,IND,KXNBAGAME-25OCT26INDMIN,KXNBAGAME-25OCT26INDMIN-MIN,binary,,,Indiana vs Minnesota Winner?,,Minnesota,Minnesota,finalized
2025-26,Regular Season,0022500110,2025-10-26,MIN,IND,KXNBAGAME-25OCT26INDMIN,KXNBAGAME-25OCT26INDMIN-IND,binary,,,Indiana vs Minnesota Winner?,,Indiana,Indiana,finalized
2025-26,Regular Season,0022500111,2025-10-26,DAL,TOR,KXNBAGAME-25OCT26TORDAL,KXNBAGAME-25OCT26TORDAL-TOR,binary,,,Toronto vs Dallas Winner?,,Toronto,Toronto,finalized
2025-26,Regular Season,0022500111,2025-10-26,DAL,TOR,KXNBAGAME-25OCT26TORDAL,KXNBAGAME-25OCT26TORDAL-DAL,binary,,,Toronto vs Dallas Winner?,,Dallas,Dallas,finalized
2025-26,Regular Season,0022500112,2025-10-26,LAC,POR,KXNBAGAME-25OCT26PORLAC,KXNBAGAME-25OCT26PORLAC-POR,binary,,,Portland vs Los Angeles C Winner?,,Portland,Portland,finalized
2025-26,Regular Season,0022500112,2025-10-26,LAC,POR,KXNBAGAME-25OCT26PORLAC,KXNBAGAME-25OCT26PORLAC-LAC,binary,,,Portland vs Los Angeles C Winner?,,Los Angeles C,Los Angeles C,finalized
2025-26,Regular Season,0022500113,2025-10-26,SAC,LAL,KXNBAGAME-25OCT26LALSAC,KXNBAGAME-25OCT26LALSAC-SAC,binary,,,Los Angeles L vs Sacramento Winner?,,Sacramento,Sacramento,finalized
2025-26,Regular Season,0022500113,2025-10-26,SAC,LAL,KXNBAGAME-25OCT26LALSAC,KXNBAGAME-25OCT26LALSAC-LAL,binary,,,Los Angeles L vs Sacramento Winner?,,Los Angeles L,Los Angeles L,finalized
2025-26,Regular Season,0022500007,2025-10-27,DET,CLE,KXNBAGAME-25OCT27CLEDET,KXNBAGAME-25OCT27CLEDET-DET,binary,,,Cleveland vs Detroit Winner?,,Detroit,Detroit,finalized
2025-26,Regular Season,0022500007,2025-10-27,DET,CLE,KXNBAGAME-25OCT27CLEDET,KXNBAGAME-25OCT27CLEDET-CLE,binary,,,Cleveland vs Detroit Winner?,,Cleveland,Cleveland,finalized
2025-26,Regular Season,0022500008,2025-10-27,MIN,DEN,KXNBAGAME-25OCT27DENMIN,KXNBAGAME-25OCT27DENMIN-MIN,binary,,,Denver vs Minnesota Winner?,,Minnesota,Minnesota,finalized
2025-26,Regular Season,0022500008,2025-10-27,MIN,DEN,KXNBAGAME-25OCT27DENMIN,KXNBAGAME-25OCT27DENMIN-DEN,binary,,,Denver vs Minnesota Winner?,,Denver,Denver,finalized
2025-26,Regular Season,0022500114,2025-10-27,PHI,ORL,KXNBAGAME-25OCT27ORLPHI,KXNBAGAME-25OCT27ORLPHI-PHI,binary,,,Orlando vs Philadelphia Winner?,,Philadelphia,Philadelphia,finalized
2025-26,Regular Season,0022500114,2025-10-27,PHI,ORL,KXNBAGAME-25OCT27ORLPHI,KXNBAGAME-25OCT27ORLPHI-ORL,binary,,,Orlando vs Philadelphia Winner?,,Orlando,Orlando,finalized
2025-26,Regular Season,0022500115,2025-10-27,CHI,ATL,KXNBAGAME-25OCT27ATLCHI,KXNBAGAME-25OCT27ATLCHI-CHI,binary,,,Atlanta vs Chicago Winner?,,Chicago,Chicago,finalized
2025-26,Regular Season,0022500115,2025-10-27,CHI,ATL,KXNBAGAME-25OCT27ATLCHI,KXNBAGAME-25OCT27ATLCHI-ATL,binary,,,Atlanta vs Chicago Winner?,,Atlanta,Atlanta,finalized
2025-26,Regular Season,0022500116,2025-10-27,HOU,BKN,KXNBAGAME-25OCT27BKNHOU,KXNBAGAME-25OCT27BKNHOU-HOU,binary,,,Brooklyn vs Houston Winner?,,Houston,Houston,finalized
2025-26,Regular Season,0022500116,2025-10-27,HOU,BKN,KXNBAGAME-25OCT27BKNHOU,KXNBAGAME-25OCT27BKNHOU-BKN,binary,,,Brooklyn vs Houston Winner?,,Brooklyn,Brooklyn,finalized
2025-26,Regular Season,0022500117,2025-10-27,NOP,BOS,KXNBAGAME-25OCT27BOSNOP,KXNBAGAME-25OCT27BOSNOP-NOP,binary,,,Boston vs New Orleans Winner?,,New Orleans,New Orleans,finalized
2025-26,Regular Season,0022500117,2025-10-27,NOP,BOS,KXNBAGAME-25OCT27BOSNOP,KXNBAGAME-25OCT27BOSNOP-BOS,binary,,,Boston vs New Orleans Winner?,,Boston,Boston,finalized
2025-26,Regular Season,0022500118,2025-10-27,SAS,TOR,KXNBAGAME-25OCT27TORSAS,KXNBAGAME-25OCT27TORSAS-TOR,binary,,,Toronto vs San Antonio Winner?,,Toronto,Toronto,finalized
2025-26,Regular Season,0022500118,2025-10-27,SAS,TOR,KXNBAGAME-25OCT27TORSAS,KXNBAGAME-25OCT27TORSAS-SAS,binary,,,Toronto vs San Antonio Winner?,,San Antonio,San Antonio,finalized
2025-26,Regular Season,0022500119,2025-10-27,DAL,OKC,KXNBAGAME-25OCT27OKCDAL,KXNBAGAME-25OCT27OKCDAL-OKC,binary,,,Oklahoma City vs Dallas Winner?,,Oklahoma City,Oklahoma City,finalized
2025-26,Regular Season,0022500119,2025-10-27,DAL,OKC,KXNBAGAME-25OCT27OKCDAL,KXNBAGAME-25OCT27OKCDAL-DAL,binary,,,Oklahoma City vs Dallas Winner?,,Dallas,Dallas,finalized
2025-26,Regular Season,0022500120,2025-10-27,UTA,PHX,KXNBAGAME-25OCT27PHXUTA,KXNBAGAME-25OCT27PHXUTA-UTA,binary,,,Phoenix vs Utah Winner?,,Utah,Utah,finalized
2025-26,Regular Season,0022500120,2025-10-27,UTA,PHX,KXNBAGAME-25OCT27PHXUTA,KXNBAGAME-25OCT27PHXUTA-PHX,binary,,,Phoenix vs Utah Winner?,,Phoenix,Phoenix,finalized
2025-26,Regular Season,0022500121,2025-10-27,GSW,MEM,KXNBAGAME-25OCT27MEMGSW,KXNBAGAME-25OCT27MEMGSW-MEM,binary,,,Memphis vs Golden State Winner?,,Memphis,Memphis,finalized
2025-26,Regular Season,0022500121,2025-10-27,GSW,MEM,KXNBAGAME-25OCT27MEMGSW,KXNBAGAME-25OCT27MEMGSW-GSW,binary,,,Memphis vs Golden State Winner?,,Golden State,Golden State,finalized
2025-26,Regular Season,0022500122,2025-10-27,LAL,POR,KXNBAGAME-25OCT27PORLAL,KXNBAGAME-25OCT27PORLAL-POR,binary,,,Portland vs Los Angeles L Winner?,,Portland,Portland,finalized
2025-26,Regular Season,0022500122,2025-10-27,LAL,POR,KXNBAGAME-25OCT27PORLAL,KXNBAGAME-25OCT27PORLAL-LAL,binary,,,Portland vs Los Angeles L Winner?,,Los Angeles L,Los Angeles L,finalized
2025-26,Regular Season,0022500123,2025-10-28,WAS,PHI,KXNBAGAME-25OCT28PHIWAS,KXNBAGAME-25OCT28PHIWAS-WAS,binary,,,Philadelphia vs Washington Winner?,,Washington,Washington,finalized
2025-26,Regular Season,0022500123,2025-10-28,WAS,PHI,KXNBAGAME-25OCT28PHIWAS,KXNBAGAME-25OCT28PHIWAS-PHI,binary,,,Philadelphia vs Washington Winner?,,Philadelphia,Philadelphia,finalized
2025-26,Regular Season,0022500124,2025-10-28,MIA,CHA,KXNBAGAME-25OCT28CHAMIA,KXNBAGAME-25OCT28CHAMIA-MIA,binary,,,Charlotte vs Miami Winner?,,Miami,Miami,finalized
